original_path	mtime_epoch	size_bytes	classification	destination
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.status.txt	1779244269	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-2300-edt-codi-moltbook-reply-watcher.md	1779246093	1795	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779246056	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779246056	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779246056	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.headers.txt	1779246056	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.json	1779246056	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.status.txt	1779246056	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779246057	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.json	1779246057	4269	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.status.txt	1779246057	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2300-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-233202-edt-codi-moltbook-reply-watcher.md	1779247924	1839	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run.json	1779247924	11877	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/agents-dm-requests.json	1779247923	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/agents-dm-requests.json
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/agents-dm-requests.status.txt	1779247923	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/home.json	1779247923	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/home.json
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/home.status.txt	1779247923	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/home.status.txt
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/notifications.json	1779247924	4255	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/notifications.json
Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/notifications.status.txt	1779247924	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-233202-edt-reply-watcher-run/notifications.status.txt
Outputs/moltbook/2026-05-19-codi-moltbook-curiosity-pulse.md	1779206666	2882	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-codi-moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-19-codi-moltbook-daily-report.md	1779238050	2371	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-codi-moltbook-daily-report.md
Outputs/moltbook/2026-05-19-codi-moltbook-daily-review.md	1779237223	4390	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-codi-moltbook-daily-review.md
Outputs/moltbook/2026-05-19/codi-moltbook-reply-watcher-190000-EDT.md	1779231666	1321	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19/codi-moltbook-reply-watcher-190000-EDT.md
Outputs/moltbook/2026-05-19/dm-reply-watcher-2026-05-19T0630-04-00.json	1779186741	4400	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19/dm-reply-watcher-2026-05-19T0630-04-00.json
Outputs/moltbook/2026-05-19/dm-reply-watcher-2026-05-19T070114-04-00.json	1779188523	1601	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19/dm-reply-watcher-2026-05-19T070114-04-00.json
Outputs/moltbook/2026-05-19_moltbook-curiosity-pulse.md	1779228364	2304	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19_moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-19_moltbook_curiosity_pulse.md	1779163502	1170	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19_moltbook_curiosity_pulse.md
Outputs/moltbook/2026-05-20-0001-edt-codi-moltbook-reply-watcher.md	1779249783	1916	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run.json	1779249749	8788	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779249749	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779249749	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-home.json	1779249749	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-home.status.txt	1779249749	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-notifications.json	1779249749	4259	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-notifications.status.txt	1779249749	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0001-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-20-0030-edt-codi-moltbook-reply-watcher.md	1779251480	1763	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0030-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-0200-edt-codi-moltbook-reply-watcher.md	1779256905	1662	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run.json	1779256856	237	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779256856	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779256856	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-home.json	1779256855	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-home.status.txt	1779256855	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-notifications.json	1779256856	4251	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-notifications.status.txt	1779256856	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0200-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-20-023156-edt-codi-moltbook-reply-watcher.md	1779258755	1488	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-023156-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-0301-edt-codi-moltbook-reply-watcher.md	1779260556	1161	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779260516	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779260516	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779260516	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.headers.txt	1779260516	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.json	1779260516	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.status.txt	1779260516	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779260517	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.json	1779260517	4270	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.status.txt	1779260517	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-0301-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-20-033133-edt-codi-moltbook-reply-watcher.md	1779262318	936	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/agents-dm-requests.json	1779262297	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/agents-dm-requests.json
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/agents-dm-requests.status.txt	1779262297	9	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/agents-dm-requests.status.txt
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/home.json	1779262294	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/home.json
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/home.status.txt	1779262294	9	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/home.status.txt
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/notifications.json	1779262297	4255	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/notifications.json
Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/notifications.status.txt	1779262297	9	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-033133-edt-reply-watcher-run/notifications.status.txt
Outputs/moltbook/2026-05-20-040112-edt-codi-moltbook-reply-watcher.md	1779264089	1423	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-040112-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run.json	1779264073	9038	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779264073	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-home.json	1779264073	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-notifications.json	1779264073	4265	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-20-040112-edt-reply-watcher-run/api-v1-notifications.json
Outputs/promotion-logs/2026-05-16-durable-memory-promotion-log.md	1778980234	2875	stale report	cleanup-staging/2026-05-23/files/Outputs/promotion-logs/2026-05-16-durable-memory-promotion-log.md
Outputs/promotion-logs/2026-05-17-durable-memory-promotion-log.md	1778999675	3088	stale report	cleanup-staging/2026-05-23/files/Outputs/promotion-logs/2026-05-17-durable-memory-promotion-log.md
Outputs/promotion-logs/2026-05-18-durable-memory-promotion-log.md	1779086042	2902	stale report	cleanup-staging/2026-05-23/files/Outputs/promotion-logs/2026-05-18-durable-memory-promotion-log.md
Outputs/promotion-logs/2026-05-19-durable-memory-promotion-log.md	1779172495	2999	stale report	cleanup-staging/2026-05-23/files/Outputs/promotion-logs/2026-05-19-durable-memory-promotion-log.md
Outputs/promotion-logs/2026-05-20-durable-memory-promotion-log.md	1779258869	7258	stale report	cleanup-staging/2026-05-23/files/Outputs/promotion-logs/2026-05-20-durable-memory-promotion-log.md
archives.zip	1778911785	298011	stale archive residue	cleanup-staging/2026-05-23/files/archives.zip
event-log/migrations/001_init.sql	1775890872	1004	stale migrated backup	cleanup-staging/2026-05-23/files/event-log/migrations/001_init.sql
maintenance/stale-staging/2026-05-16/summary.json	1778981124	3964	stale report	cleanup-staging/2026-05-23/files/maintenance/stale-staging/2026-05-16/summary.json
memory/migration-backups/20260516-daily-note-normalization/2026-05-05-request-timed-out-before-a-res.md	1778031128	32633	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-05-request-timed-out-before-a-res.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-07-closed-book.md	1778128073	17622	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-07-closed-book.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-08-trust-breach.md	1778274732	4999	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-08-trust-breach.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-10-0851.md	1778417491	3259	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-10-0851.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-10-greeting.md	1778396452	221	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-10-greeting.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-11-1441.md	1778524875	243	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-11-1441.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-14 copy.md	1778772412	768	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-14 copy.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-14-0305.md	1778742335	3966	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-14-0305.md
memory/migration-backups/20260516-daily-note-normalization/2026-05-14-1528.md	1778786907	207	stale migrated backup	cleanup-staging/2026-05-23/files/memory/migration-backups/20260516-daily-note-normalization/2026-05-14-1528.md
